id,code,description,category,subcategory,unit,rate
mjd-004647,EXT-0695,"Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters/step risers ne 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete",External Works,Concrete Supply,m²,76
mjd-004648,EXT-0696,"Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters ne 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete",External Works,Concrete Supply,m²,72.25
mjd-004649,EXT-0697,"Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 2 courses high (160mm)",External Works,Concrete Supply,m,18.91
mjd-004650,EXT-0698,"Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 3 courses high (235mm)",External Works,Concrete Supply,m,27.77
mjd-004651,EXT-0699,"Brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; PC£450/1000",External Works,Masonry,m²,170.72
mjd-004652,EXT-0700,"Lay only brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; free issue bricks & mortar",External Works,Masonry,m²,90
mjd-004653,EXT-0701,"Brickwork; 1B thick wall in facing bricks; facework one side only; flemish garden bond; freestanding; PC£450/1000",External Works,Masonry,m²,170.72
mjd-004654,EXT-0702,"EO for brick on edge coping; 1B wall",External Works,Masonry,m,6.25
mjd-004655,EXT-0703,"100mm blockwork; lightweight concrete blocks",External Works,Concrete Supply,m²,37.5
mjd-004656,EXT-0704,"140mm blockwork; lightweight concrete blocks",External Works,Concrete Supply,m²,48.75
mjd-004657,EXT-0705,"200mm blockwork; lightweight concrete blocks",External Works,Concrete Supply,m²,75
mjd-004658,EXT-0706,"100mm blockwork; 7N dense concrete blocks",External Works,Concrete Supply,m²,40
mjd-004659,EXT-0707,"140mm blockwork; 7N dense concrete blocks",External Works,Concrete Supply,m²,51.25
mjd-004660,EXT-0708,"200mm blockwork; 7N dense concrete blocks",External Works,Concrete Supply,m²,77.5
mjd-004661,EXT-0709,"Form 100mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete",External Works,Filling,m²,51.77
mjd-004662,EXT-0710,"Form 350mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete",External Works,Filling,m²,156.83
mjd-004663,EXT-0711,"Form 100mm cavity inc 5 S/S ties/m2 & 100mm Dritherm cavity insulation",External Works,General,m²,28.75
mjd-004664,EXT-0712,"Footing for one brick wall including 550 x 500dp trench & 550 x 300 concrete strip footing",External Works,Excavation,m,69.45
mjd-004665,EXT-0713,"Footing for brick wall including 900 x 500dp trench & 900 x 300 concrete strip footing",External Works,Excavation,m,82.25
mjd-004666,EXT-0714,"Footing for brick wall including 600 x 900dp trench & 600 x 600 concrete strip footing",External Works,Excavation,m,105.41
mjd-004667,EXT-0715,"BOE coping",External Works,General,m,0
mjd-004668,EXT-0716,"Cut slip bricks at edge of PC flooring",External Works,Excavation,m,12.5
mjd-004669,EXT-0717,"Forming cavity with 4nr butterfly ties/m2; ne 100mm wide",External Works,General,m²,4
mjd-004670,EXT-0718,"Cavity wall insulation; 100mm thk",External Works,General,m²,18.74
mjd-004672,EXT-0720,"DPC 140 wide",External Works,General,m,6.56
mjd-004673,EXT-0721,"DPC 215 wide",External Works,General,m,8.49
mjd-004674,EXT-0722,"215 x 215 x 2.0m 4HR RC lintel",External Works,General,nr,677.8
mjd-004675,EXT-0723,"Plain; isolation joint; 20mm filler; ne 300mm wide; mastic both sides",External Works,Filling,m,18.72
mjd-004676,EXT-0724,"Sub station louvred HD metal double doors including steel frame and threshold; powder coated finish; 1585 x 2100; by Sunray Engineering",External Works,Reinforcement,nr,9212.69
mjd-004677,EXT-0725,"Sub station louvred ventilation panel; powder coated finish; 1585 x 975; by Sunray Engineering",External Works,Management,nr,2319.7
mjd-004678,EXT-0726,"Cast in Sunray Engineering mesh grid flooring to service trench; 38mm thick; spans ne 1.5m",External Works,Reinforcement,m²,596.62
mjd-004679,EXT-0727,"Brickwork; 1B thick retaining wall; PC£400/1000",External Works,Retaining Structures,m²,131.59
mjd-004680,EXT-0728,"Brickwork; 1B thick retaining wall; free issue bricks",External Works,Retaining Structures,m²,68.59
mjd-004681,EXT-0729,"Brickwork; 1.5B thick retaining wall; PC£400/1000",External Works,Retaining Structures,m²,199.72
mjd-004682,EXT-0730,"Brickwork; 2B thick retaining wall; PC£400/1000",External Works,Retaining Structures,m²,263.91
mjd-004683,EXT-0731,"Steproc retaining wall; mm thk",External Works,Retaining Structures,m²,0
mjd-004685,EXT-0733,"Endura retaining wall; mm thk",External Works,Retaining Structures,m²,0
mjd-004687,EXT-0735,"PC conc Redi-Rock retaining wall system; cobblestone interlocking blocks; 1170 lg x 460 high x 710/1040/1520 deep blocks (0.538m2)",External Works,Retaining Structures,m²,485.24
mjd-004688,EXT-0736,"Unilog retaining walls; 100dia x 500-750mm retained hgt; vert @ 100c/s",External Works,Retaining Structures,m,166.27
mjd-004689,EXT-0737,"Unilog retaining walls; 100dia x 750-1000mm retained hgt; vert @ 100c/s",External Works,Retaining Structures,m,220.86
mjd-004690,EXT-0738,"Unilog retaining walls; 100dia x 1000-1250mm retained; vert @ 100c/s",External Works,Retaining Structures,m,275.44
mjd-004691,EXT-0739,"Unilog retaining walls; 100dia x 1250-1500m retained hgt; vert @ 100c/s",External Works,Retaining Structures,m,330.03
mjd-004692,EXT-0740,"Unilog retaining walls; 150dia x 1500-1750m retained hgt; vert @ 150c/s",External Works,Retaining Structures,m,384.74
mjd-004693,EXT-0741,"Unilog retaining walls; 150dia x 1750-2000mm retained hgt; vert @ 150c/s",External Works,Retaining Structures,m,439.34
mjd-004694,EXT-0742,"Gabion cages; 1.0 x 1.0 x 1.0; 3mm wire (1.0m3)",External Works,Retaining Structures,nr,56.43
mjd-004695,EXT-0743,"Gabion cages; 1.0 x 0.5 x 1.0; 3mm wire (0.5m3)",External Works,Retaining Structures,nr,41.43
mjd-004696,EXT-0744,"Gabion cages; 1.0 x 0.75 x 0.75; 3mm wire (0.56m3)",External Works,Retaining Structures,nr,42.4
mjd-004697,EXT-0745,"Gabion cages; 0.6 x 0.6 x 0.6; 3mm wire (0.22m3)",External Works,Retaining Structures,nr,38.43
mjd-004698,EXT-0746,"Gabion cages; 0.5 x 0.5 x 0.5; 3mm wire (0.13m3)",External Works,Retaining Structures,nr,33.93
mjd-004699,EXT-0747,"6G gabion fill; hand packed in place",External Works,Filling,m³,281.21
mjd-004700,EXT-0748,"HW baulk timber; 125 x 250; bolted to posts with M16 bolts x 275lg, inc drill and counter bore at 850 c/s; single row",External Works,Piling,m,53.92
mjd-004701,EXT-0749,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; single sleeper high",External Works,Piling,m,66.87
mjd-004702,EXT-0750,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 3 sleepers high",External Works,Piling,m,200.61
mjd-004703,EXT-0751,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 5 sleepers high",External Works,Piling,m,334.36
mjd-004704,EXT-0752,"200 x 200 HW (Greenheart/Ekki) timbers / fenders bolted to sheet pile river wall with fabricated steel brackets (meas sep)",External Works,Piling,m,241.56
mjd-004705,EXT-0753,"200 x 75 HW (Greenheart/Ekki) timbers / fenders bolted to concrete capping beam",External Works,Concrete Supply,m,111.41
mjd-004706,EXT-0754,"Cutting 25 x 25 recess in HW fenders",External Works,Excavation,m,25.17
mjd-004707,EXT-0755,"Cutting 100 x 100 splay",External Works,Excavation,nr,25.17
mjd-004708,EXT-0756,"Drill 22mm dia hole thro' 200mm thk HW",External Works,General,nr,14.46
mjd-004709,EXT-0757,"Drill 18mm dia hole thro' 75mm thk HW",External Works,General,nr,8.28
mjd-004710,EXT-4710,"fabricated steel /t",External Works,Reinforcement,tonne,6000
mjd-004711,EXT-0758,"150x150x12 equal angle (27.3kg/m); 260mm lg; twice drilled; welded to sheet pile river wall",External Works,Piling,nr,192.12
mjd-004712,EXT-0759,"150x150x12 equal angle (27.3kg/m); 150mm lg; once drilled; welded to sheet pile river wall",External Works,Piling,nr,134.88
mjd-004713,EXT-0760,"150x90x12 unequal angle (21.6kg/m); 150mm lg; once drilled; welded to sheet pile river wall",External Works,Piling,nr,93.74
mjd-004714,EXT-0761,"M20 bolt, washers, nut, 250mm lg",External Works,General,nr,12.36
mjd-004715,EXT-0762,"M20 bolt, washers, packers, nut, 290mm lg",External Works,General,nr,12.99
mjd-004716,EXT-0763,"M16 Chemfix anchor; 300mm lg; inc drilling concrete",External Works,Concrete Supply,nr,30.97
mjd-004717,EXT-0764,"HD chain 8mm dia x 52mm lg links",External Works,General,m,20.15
mjd-004718,EXT-0765,"Fixing eyes and lock shackle; welded to SSP river wall",External Works,General,nr,88.19
mjd-004719,EXT-0766,"Brass demarcation stud; including drill paving and resin anchor",External Works,Roads & Paving,nr,21.77
mjd-004720,EXT-0767,"30mm stainless steel stud; including drilling paving and resin anchor",External Works,Reinforcement,nr,24.77
mjd-004721,EXT-0768,"Anti skateboard stubs including drill concrete bench/coping and resin anchor",External Works,Concrete Supply,nr,79.24
mjd-004722,EXT-0769,"Conc foundation for bolt down furniture; 1.0 x 1.0 x 1.0; plain",External Works,General,nr,240.91
mjd-004723,EXT-0770,"Conc foundation for bolt down furniture; 0.75 x 0.75 x 1.0; plain",External Works,General,nr,135.45
mjd-004724,EXT-0771,"Carefully remove existing bollard, set aside for re-use, take from store and fix in new position",External Works,Fencing & Barriers,nr,141.97
mjd-004725,EXT-0772,"Fix only free issue alumiminium lighting bollard; inc concrete foundation and duct entries",External Works,Concrete Supply,nr,142.42
mjd-004726,EXT-0773,"Timber bollard; 100 x 100 x 1250 (inc 300 root); oak; with concrete foundation",External Works,Concrete Supply,nr,168.54
mjd-004727,EXT-0774,"Timber bollard; 150 x 150 x 1250 (inc 300 root); oak; with concrete foundation",External Works,Concrete Supply,nr,217.1
mjd-004728,EXT-0775,"Timber bollard; 200 x 200 x 1250 (inc 300 root); oak; with concrete foundation",External Works,Concrete Supply,nr,269.6
mjd-004729,EXT-0776,"Removable timber bollard; 150 x 150 x 1200 (inc 300 root); Broxap BX17 with padlock; galv socket bedded in 550 x 550 concrete foundation.",External Works,Concrete Supply,nr,382.48
mjd-004730,EXT-0777,"Cast iron bollard; 227 dia x 985 + 390 root; with concrete foundation",External Works,Concrete Supply,nr,247.98
mjd-004731,EXT-0778,"Cast iron bollard; 227 dia x 985 + 390 root; with concrete foundation; fix only free issue",External Works,Concrete Supply,nr,128.46
mjd-004732,EXT-0779,"Polyurethane bollard; 160 dia x 900 + 300 root; with concrete foundation",External Works,Concrete Supply,nr,247.98
mjd-004733,EXT-0780,"Galvanised steel bollard; 168 dia x 1000 + 300 root; with concrete foundation",External Works,Concrete Supply,nr,192.98
mjd-004734,EXT-0781,"Stainless steel bollard; 154 dia x 1000 + 300 root; with concrete foundation",External Works,Concrete Supply,nr,272.98
mjd-004735,EXT-0782,"Stainless steel bollard; brushed satin finish; 101 dia x 1200 + 300 root; with concrete foundation",External Works,Concrete Supply,nr,190.48
mjd-004736,EXT-0783,"Fold down/hinged stainless steel bollard; Bailey Streetscene; 101 dia x 1100 high; brushed satin finish",External Works,Reinforcement,nr,291.73
mjd-004737,EXT-0784,"BX90 Haslington Collapsible Parking Post; 60 dia x 620 high; mild steel post with bolted aluminium base",External Works,Reinforcement,nr,216.6
mjd-004738,EXT-0785,"Telescopic bollard (manual); 101 dia x 900 bollard; 140x140x1182 dp casing; with concrete foundation",External Works,Concrete Supply,nr,733.73
mjd-004739,EXT-0786,"Stainless steel Warrior Telescopic bollard; 90 dia x 900 bollard; 140x140x1182 dp casing; with concrete foundation",External Works,Concrete Supply,nr,946.23
mjd-004740,EXT-0787,"Automatic hydraulic retractable traffic bollard by ATG Access; stainless steel; 700mm high; 150x150x1182 dp casing; with concrete foundation",External Works,Concrete Supply,nr,11569.84
mjd-004741,EXT-0788,"Illuminated steel bollard; 152 dia; 50w sodium lamp & control gear; with concrete foundation",External Works,Concrete Supply,nr,727.98
mjd-004742,EXT-0789,"Illuminated steel bollard; 152 dia; 50w sodium lamp & control gear; with concrete foundation; fix only",External Works,Concrete Supply,nr,104.23
mjd-004743,EXT-0790,"Concrete bollard; 250 dia x 750 high + 350 root; with concrete foundation",External Works,Concrete Supply,nr,290.48
mjd-004744,EXT-0791,"Fix only free issue granite bollard; 150 x 150 x 1100 high (inc 350 root); with concrete foundation",External Works,Concrete Supply,nr,104.23
mjd-004745,EXT-0792,"Cycle hoop; Sheffield; 715 x 800; with concrete foundations",External Works,Concrete Supply,nr,244.63
mjd-004746,EXT-0793,"Cycle hoop; Austrian double; 1525 x 615; with concrete foundations",External Works,Concrete Supply,nr,319.63
mjd-004747,EXT-0794,"Cycle hoop; Streetlife; CorTen FB-CT-35; with concrete foundations",External Works,Concrete Supply,nr,343.79
mjd-004748,EXT-0795,"Cycle hoop; Marshalls Loci Corten Steel; with concrete foundations",External Works,Concrete Supply,nr,522.06
mjd-004749,EXT-0796,"Cycle hoop; Broxap BXMW/GS; with concrete foundations",External Works,Concrete Supply,nr,375.88
mjd-004750,EXT-0797,"Cycle hoop; instal only free issue; with concrete foundations",External Works,Concrete Supply,nr,138.38
mjd-004751,EXT-0798,"Cycle ramp by Cyclehoop Ltd; Aluminium alloy; 200mm wide; bolted to existing steps",External Works,General,m,425.24
mjd-004752,EXT-0799,"Rubber speed hump; bolt down; 500 wide x 75mm high",External Works,General,m,106.81
mjd-004753,EXT-0800,"Rubber speed hump; bolt down; rounded ends",External Works,General,nr,63.68
mjd-004754,EXT-0801,"Rubber speed hump; bolt down; 500 wide x 30mm high",External Works,General,m,118.61
mjd-004755,EXT-0802,"Rubber speed hump; bolt down; 500 wide x 30mm high; fix only free issue",External Works,General,m,62.36
mjd-004756,EXT-0803,"Bench; steel; 1800lg x 565 x 830 hgh; 5 slats",External Works,Reinforcement,nr,533.42
mjd-004757,EXT-0804,"Bench; steel; fix only free issu; hgh; 5 slats",External Works,Reinforcement,nr,172.17
mjd-004758,EXT-0805,"Bench; cast iron end with timber slats; 2m lg x 605 x 797 hgh",External Works,Street Furniture,nr,645.51
mjd-004759,EXT-0806,"Bench; cast iron; 700 x 3000lg x 830hgh",External Works,Street Furniture,nr,2837.61
mjd-004760,EXT-0807,"Bench; timber; Iroko; 1800lg x 650 x 900 hgh",External Works,Street Furniture,nr,763.42
mjd-004761,EXT-0808,"Bailey Streetscene acid etched PC concrete seating cube with timber seating; 600 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",External Works,Concrete Supply,nr,1312.17
mjd-004762,EXT-0809,"Bailey Streetscene acid etched PC concrete seating bench with timber seating; 1800 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",External Works,Concrete Supply,nr,2012.17
mjd-004763,EXT-0810,"Bailey Streetscene acid etched PC concrete seating bench with backrest with timber seating; 1800 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",External Works,Concrete Supply,nr,2268.42
mjd-004764,EXT-0811,"Marshalls PC concrete seating unit; ref A1; 800 x 1200 x 600 high (450 above ground), with recessed shadow gap around base with concealed LED lighting; silver grey acid etched",External Works,Concrete Supply,nr,4168.6
mjd-004765,EXT-0812,"Marshalls PC concrete seating unit; ref A2; 800 x 1200 x 450 high (450 above ground); acid etched Red or Yellow colour",External Works,Concrete Supply,nr,2834.63
mjd-004766,EXT-0813,"Marshalls PC concrete seating unit; ref A3; 800 x 1200 x 510, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat in 60 x 60 x 10 steel angle frame",External Works,Concrete Supply,nr,6329.52
mjd-004767,EXT-0814,"Marshalls PC concrete seating unit; ref A4; 800 x 1200 x 510, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat & backrest in 60 x 60 x 10 steel angle frame",External Works,Concrete Supply,nr,7178.61
mjd-004768,EXT-0815,"Marshalls PC concrete seating unit; ref A5; 800 x 1200 x 450, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat & backrest in 60 x 60 x 10 steel angle frame",External Works,Concrete Supply,nr,7450.27
mjd-004769,EXT-0816,"Marshalls granite seating unit; ref B1; 800 x 1200 x 450 high (450 above ground); flammed top, cropped sides, sawn bottom; Royal white colour",External Works,Health & Safety,nr,12679.48
mjd-004770,EXT-0817,"Marshalls PC concrete seating unit; ref B2; 450 x 2000 x 600 high, silver grey acid etched; slatted FSC timber hardwood seat in 60 x 60 x 10 steel angle frame",External Works,Concrete Supply,nr,7000.47
mjd-004771,EXT-0818,"Marshalls PC concrete seating unit; ref B2 (x 3.0m lg); 450 x 3000 x 600 high, silver grey acid etched; slatted FSC timber hardwood seat in 60 x 60 x 10 steel angle frame",External Works,Concrete Supply,nr,10420.87
mjd-004772,EXT-0819,"Corten steel irregular shaped seat with Iroko HW seating slats; 450mm high; sides 2150 x 1850 x 1800 x 1100; bolted to concrete foundation",External Works,Concrete Supply,nr,10651.39
mjd-004773,EXT-0820,"Corten steel irregular shaped seat with Iroko HW seating slats; 450mm high; sides 2100 x 1900 x 2400 x 765; bolted to concrete foundation",External Works,Concrete Supply,nr,11526.39
