id,code,description,category,subcategory,unit,rate,quantity
MJD-005664,BLD-0158,"Excavate basement; ne 6m dp","Groundworks","Excavation",m³,6.03,158
MJD-005666,BLD-0160,"Excavate basement; ne 2m dp (dble handling)","Groundworks","Excavation",m³,8.23,160
MJD-005670,BLD-0164,"Excavate basement; ne 10m dp (dble handling)","Groundworks","Excavation",m³,13.99,164
MJD-005671,BLD-0165,"Excavate basement; ne 12m dp (dble handling)","Groundworks","Excavation",m³,17.49,165
MJD-005672,BLD-0166,"Excavate basement; ne 14m dp (dble handling)","Groundworks","Excavation",m³,23.32,166
MJD-005673,BLD-0167,"Excavate basement; ne 16m dp (dble handling)","Groundworks","Excavation",m³,27.99,167
MJD-005674,BLD-0168,"Excavate basement; ne 18m dp (dble handling)","Groundworks","Excavation",m³,34.99,168
MJD-005675,BLD-0169,"Excavate basement; ne 20m dp (dble handling)","Groundworks","Excavation",m³,46.65,169
MJD-005677,BLD-0171,"EO for using a conveyor","General Construction","Miscellaneous",m³,13.09,171
MJD-005679,BLD-0173,"Form temporary ramp to 3m dp basement & remove on completion","Preliminaries","Temporary Works",nr,4625.39,173
MJD-005680,BLD-0174,"Form temporary ramp to 4m dp basement & remove on completion","Preliminaries","Temporary Works",nr,34909.96,174
MJD-005686,BLD-0180,"Excavate pits; in basement","Groundworks","Excavation",m³,16.44,180
MJD-005687,BLD-0181,"Excavate pile caps/grd beams; ne 250mm dp","Groundworks","Excavation",m³,26.52,181
MJD-005688,BLD-0182,"Excavate pile caps/grd beams; ne 1m dp","Groundworks","Excavation",m³,14.74,182
MJD-005689,BLD-0183,"Excavate pile caps/grd beams; ne 2m dp","Groundworks","Excavation",m³,16.24,183
MJD-005690,BLD-0184,"Excavate pile caps/grd beams; ne 4m dp","Groundworks","Excavation",m³,18.08,184
MJD-005692,BLD-0186,"Excavate pile caps/grd beams; in basement","Groundworks","Excavation",m³,18.79,186
MJD-005697,BLD-0191,"Excavate trenches; in basement","Groundworks","Excavation",m³,18.08,191
MJD-005698,BLD-0192,"Excavate by hand; inside existing buildings & get out","Groundworks","Excavation",m³,89.55,192
MJD-005699,BLD-0193,"Excavate by hand; in confined space within building & get out","Groundworks","Excavation",m³,112.82,193
MJD-005700,BLD-0194,"Soft spots, inc excavate, backfill with SEM & dispose off site","Groundworks","Excavation",m³,25.81,194
MJD-005701,BLD-0195,"Soft spots, inc excavate, backfill with Type 6F2 & dispose off site","Groundworks","Excavation",m³,87.82,195
MJD-005703,BLD-0197,"Soft spots, inc excavate, backfill with concrete GEN1 & dispose off site","Groundworks","Excavation",m³,225.79,197
MJD-005704,BLD-0198,"Demolish RC structure inc breakup, load & C/A","Structural Steel","Steel Sections",m³,110.4,198
MJD-005705,BLD-0199,"Demolish underground RC structure inc breakup, load, C/A & backfill with 6F2","Groundworks","Filling",m³,174.74,199
MJD-005706,BLD-0200,"EO excs for break out brickwk/blkwk obstructions (prov)","Structural Steel","Steel Sections",m³,30.04,200
MJD-005707,BLD-0201,"EO excs for break out rock/stone obstructions (prov)","Structural Steel","Steel Sections",m³,30.04,201
MJD-005708,BLD-0202,"EO excs for break out brickwork/rock obstructions; by hand (prov)","Structural Steel","Steel Sections",m³,60.08,202
MJD-005709,BLD-0203,"EO excs for break out concrete obstructions (prov)","Concrete Works","Concrete Supply",m³,40.97,203
MJD-005710,BLD-0204,"EO excs for break out concrete obstructions; by hand (prov)","Concrete Works","Concrete Supply",m³,108.15,204
MJD-005711,BLD-0205,"EO excs for break out reinfd concrete obstructions (prov)","Concrete Works","Concrete Supply",m³,56.33,205
MJD-005712,BLD-0206,"EO excs for break out reinfd concrete obstructions; by hand (prov)","Concrete Works","Concrete Supply",m³,148.71,206
MJD-005714,BLD-0208,"EO excs for break out concrete slab; 150mm thk","Concrete Works","Concrete Supply",m²,4.3,208
MJD-005715,BLD-0209,"EO excs for break out concrete slab; 250mm thk","Concrete Works","Concrete Supply",m²,9.73,209
MJD-005716,BLD-0210,"EO excs for break out concrete slab; 300mm thk","Concrete Works","Concrete Supply",m²,11.68,210
MJD-005724,BLD-0218,"EO excs for exc basement between tall piles installed at ground level (prov)","Groundworks","Piling",m³,3.34,218
MJD-005725,BLD-0219,"EO excs for exc below grd water level (prov)","General Construction","Miscellaneous",m³,14.45,219
MJD-005727,BLD-0221,"EO excs for exc around extg services crossing trench (prov)","General Construction","Miscellaneous",nr,26.68,221
MJD-005728,BLD-0222,"B/O conc, excavate & cart away","Groundworks","Excavation",m³,82.64,222
MJD-005731,BLD-0225,"EO excs for getting arisings out by conveyor belt. (Attendance on conveyor - exc/loader, driver and 2 labs)","General Construction","Miscellaneous",week,4543,225
MJD-005737,BLD-0231,"Stitch drilling; 77mm dia at 60mm c/s; 200mm tk concrete.","Concrete Works","Concrete Supply",m,266.13,231
MJD-005738,BLD-0232,"Stitch drilling; 77mm dia at 60mm c/s; 300mm tk concrete.","Concrete Works","Concrete Supply",m,399.19,232
MJD-005739,BLD-0233,"Stitch drilling; 77mm dia at 60mm c/s; 1000mm tk concrete.","Concrete Works","Concrete Supply",m,1330.65,233
MJD-005740,BLD-0234,"Make good face of concrete after stitch drilling; inc break off scallops, concrete render to face and rub up to produce flat finish.","Concrete Works","Concrete Supply",m²,69.53,234
MJD-005741,BLD-0235,"Re-cycle materials; crush concrete on site & stockpile for re-use (min 1,000 m3)","Groundworks","Piling",m³,4.25,235
MJD-005742,BLD-0236,"Clean face of secant/contiguous/sheet piles; exposed during excavations","Groundworks","Excavation",m²,14.63,236
MJD-005744,BLD-0238,"Remove obstructions; B/O reinfd conc, excavate & C/A","Groundworks","Excavation",m³,114.61,238
MJD-005748,BLD-0242,"Level & compact bottom of excavation (by hand small areas)","Groundworks","Excavation",m²,4.85,242
MJD-005749,BLD-0243,"Form sloping surface, grade & compact","Groundworks","Compaction",m²,1.73,243
MJD-005751,BLD-0245,"CBR testing to establish bearing capacity","General Construction","Miscellaneous",nr,590,245
MJD-005754,BLD-0248,"Working space; basements; b/fill with SEM","Groundworks","Filling",m²,9.58,248
MJD-005755,BLD-0249,"Working space; pits; b/fill with SEM","Groundworks","Filling",m²,11.61,249
MJD-005756,BLD-0250,"Working space; pile caps; b/fill with SEM","Groundworks","Piling",m²,12.28,250
MJD-005757,BLD-0251,"Working space; trenches; b/fill with SEM","Groundworks","Filling",m²,10.76,251
MJD-005758,BLD-0252,"Working space; reduce level exc; b/fill with imported type 1","Groundworks","Filling",m²,40.55,252
MJD-005759,BLD-0253,"Working space; basements; b/fill with imported type 1","Groundworks","Filling",m²,42.48,253
MJD-005760,BLD-0254,"Working space; pits; b/fill with imported type 1","Groundworks","Filling",m²,44.52,254
MJD-005761,BLD-0255,"Working space; pile caps; b/fill with imported type 1","Groundworks","Piling",m²,45.18,255
MJD-005762,BLD-0256,"Working space; trenches; b/fill with imported type 1","Groundworks","Filling",m²,43.66,256
MJD-005767,BLD-0261,"EWS; ne 1m dp; batters b/fill with type 1","Groundworks","Filling",m²,45.06,261
MJD-005771,BLD-0265,"EWS; ne 2m dp; batters b/fill with SEM","Groundworks","Filling",m²,13.07,265
MJD-005772,BLD-0266,"EWS; ne 2m dp; batters b/fill with type 1","Groundworks","Filling",m²,90.12,266
MJD-005776,BLD-0270,"EWS; ne 4m dp; batters b/fill with SEM","Groundworks","Filling",m²,42.59,270
MJD-005777,BLD-0271,"EWS; ne 4m dp; batters b/fill with type 1","Groundworks","Filling",m²,188.82,271
MJD-005782,BLD-0276,"EWS; ne 6m dp; batters b/fill with SEM","Groundworks","Filling",m²,63.88,276
MJD-005783,BLD-0277,"EWS; ne 6m dp; batters b/fill with type 1","Groundworks","Filling",m²,283.22,277
MJD-005784,BLD-0278,"EWS; sheet piling; ???m retained height; permanent (provisional)","Groundworks","Piling",m²,756.68,278
MJD-005785,BLD-0279,"EWS; sheet piling; full driven height; permanent (provisional)","Groundworks","Piling",m²,354,279
MJD-005786,BLD-0280,"EWS; sheet piling; ???m retained height; extract sheets (provisional)","Groundworks","Piling",m²,568.17,280
MJD-005787,BLD-0281,"EWS; king post wall; 3m retained height (provisional)","General Construction","Miscellaneous",m²,295.13,281
MJD-005788,BLD-0282,"EWS; trench sheets only (propping separate)","General Construction","Miscellaneous",m²,63.72,282
MJD-005789,BLD-0283,"EWS; trench sheets & props to trench sides","General Construction","Miscellaneous",m²,82.35,283
MJD-005790,BLD-0284,"EWS; trench sheets (S235) & props; max 2.5m retained height; lost sheets","General Construction","Miscellaneous",m²,221.05,284
MJD-005796,BLD-0290,"Design temporary works","Preliminaries","Temporary Works",sum,2360,290
MJD-005797,BLD-0291,"Temporary works; Groundforce hydraulic propping to secant piles, MP500's, MP250, plunge piles,","Groundworks","Piling",sum,0,291
MJD-005798,BLD-0292,"Temporary works; structural steel propping (top level)","Structural Steel","Steel Sections",tonne,4327.06,292
MJD-005799,BLD-0293,"Temporary works; structural steel propping (lower lvl)","Structural Steel","Steel Sections",tonne,3973.06,293
MJD-005801,BLD-0295,"Temporary work; flying props; 254 x 254 x 107kg UC","Structural Steel","Steel Sections",m,425.12,295
MJD-005802,BLD-0296,"Temporary work; waler; 686 x 254 x 140kg UB","Structural Steel","Steel Sections",m,556.23,296
MJD-005803,BLD-0297,"Temporary work; raking props; 254 x 254 x 107kg UC","Structural Steel","Steel Sections",m,425.12,297
MJD-005810,BLD-0304,"Thrust Blocks (xnr; 2mx2mx1.5m) x =","Masonry","Blockwork",sum,45,304
MJD-005824,BLD-0318,"Top down construction along GL A; 70m x 7m","Structural Steel","Steel Sections",sum,114106,318
MJD-005825,BLD-0319,"Top down construction; isolated section","Structural Steel","Steel Sections",sum,439308.1,319
MJD-005831,BLD-0325,"Haul & deposit on site; max 500m","General Construction","Miscellaneous",m³,8.45,325
MJD-005832,BLD-0326,"Haul & deposit on site; max 1000m","General Construction","Miscellaneous",m³,17.13,326
MJD-005834,BLD-0328,"Excavate & load from stockpile; by hand","Groundworks","Excavation",m³,51.39,328
MJD-005838,BLD-0329,"Dispose of excavation arisings off site; non-hazardous material (treatable)","Groundworks","Excavation",m³,59,329
MJD-005839,BLD-0330,"EO clean inert disposal for non haz (treatable)","Groundworks","Disposal",m³,19.67,330
MJD-005841,BLD-0331,"Dispose of excavation arisings off site; non-hazardous material (tip)","Groundworks","Excavation",m³,72.11,331
MJD-005842,BLD-0332,"EO clean inert disposal for non haz (tip)","Groundworks","Disposal",m³,32.78,332
MJD-005844,BLD-0331,"Dispose of excavation arisings off site; hazardous material (treatable)","Groundworks","Excavation",m³,221.25,331
MJD-005845,BLD-0332,"EO clean inert disposal for hazardous (treatable)","Groundworks","Disposal",m³,181.92,332
MJD-005847,BLD-0333,"Dispose of excavation arisings off site; hazardous material (tip)","Groundworks","Excavation",m³,368.75,333
MJD-005848,BLD-0334,"EO clean inert disposal for hazardous (tip)","Groundworks","Disposal",m³,329.42,334
MJD-005850,BLD-0335,"Dispose of excavation arisings off site; hazardous material (asbestos)","Groundworks","Excavation",m³,516.25,335
MJD-005851,BLD-0336,"EO clean inert disposal for hazardous (asbestos)","Groundworks","Disposal",m³,476.92,336
MJD-005852,BLD-0337,"Dispose of arisings off site using roll on/roll off skips","General Construction","Miscellaneous",m³,165.2,337
MJD-005853,BLD-0338,"Dispose of hardcore off site","General Construction","Miscellaneous",m³,19.67,338
MJD-005854,BLD-0339,"Dispose of vegetable material (site strip) off site","Groundworks","Excavation",m³,45.89,339
MJD-005855,BLD-0340,"Dispose of topsoil off site","External Works","Landscaping",m³,39.33,340
MJD-005859,BLD-0344,"Dispose ground water","General Construction","Miscellaneous",sum,1076.34,344
MJD-005860,BLD-0345,"GW pump and settlement tank; 24/7 working","Plant","Small Plant",week,892.87,345
MJD-005862,BLD-0346,"Dewatering well points; install","Groundworks","Dewatering",sum,19891.85,346
MJD-005863,BLD-0347,"Dewatering well points; hire","Groundworks","Dewatering",week,1858.5,347
MJD-005866,BLD-0350,"Imported granular fill; subsoil","Groundworks","Filling",m³,18.56,350
MJD-005867,BLD-0351,"Imported granular fill; hardcore / crushed concrete","Groundworks","Filling",m³,26.89,351
MJD-005868,BLD-0352,"Imported granular fill; 6N/6P","Groundworks","Filling",m³,29.67,352
MJD-005869,BLD-0353,"Imported granular fill; 6F2","Groundworks","Filling",m³,35.22,353
MJD-005872,BLD-0356,"Imported granular fill; type 2","Groundworks","Filling",m³,43.55,356
MJD-005873,BLD-0357,"Imported granular fill; type 1 (c/c)","Groundworks","Filling",m³,52.23,357
MJD-005874,BLD-0358,"Imported granular fill; type 1 (stone)","Groundworks","Filling",m³,74.09,358
MJD-005875,BLD-0359,"Imported granular fill; CBGM 2","Groundworks","Filling",m³,158.63,359
MJD-005876,BLD-0360,"Imported granular fill; permeable aggregate 4/20","Groundworks","Filling",m³,87.97,360
MJD-005877,BLD-0361,"Imported granular fill; permeable aggregate 10/63","Groundworks","Filling",m³,74.09,361
MJD-005878,BLD-0362,"Imported granular fill; pea shingle","Groundworks","Filling",m³,67.15,362
MJD-005879,BLD-0363,"Imported granular fill; sand","Groundworks","Filling",m³,90.23,363
MJD-005880,BLD-0364,"Imported granular fill; sand; sheet pile voids","Groundworks","Piling",m³,120.67,364
MJD-005881,BLD-0365,"Ply fixed to face of contig piles and sand fill behind","Groundworks","Piling",m²,48.32,365
MJD-005882,BLD-0366,"Ply fixed to face of sheet piles and sand fill behind","Groundworks","Piling",m²,60.99,366
MJD-005883,BLD-0367,"Imported granular fill; topsoil; standard grade","Groundworks","Filling",m³,64.37,367
MJD-005884,BLD-0368,"Imported granular fill; topsoil; BS3882","Groundworks","Filling",m³,92.14,368
MJD-005889,BLD-0373,"Proof rolling & compact surface of fill","Groundworks","Filling",m²,0.58,373
MJD-005892,BLD-0376,"Level & compact surface of fill; sloping; by hand","Groundworks","Filling",m²,8.91,376
MJD-005933,BLD-0413,"Drill & grout T16 S/S dowel bars; Hilti HIT resin","General Construction","Miscellaneous",nr,27.52,413
MJD-005951,BLD-0431,"Polystyrene void former; Filcor 45","General Construction","Miscellaneous",m³,82.7,431
MJD-005973,BLD-0452,"Insulation; Kingspan Kooltherm K8; 50mm thk; horz","General Construction","Miscellaneous",m²,18.78,452
MJD-005974,BLD-0453,"Insulation; Kingspan Kooltherm K8; 50mm thk; vert","General Construction","Miscellaneous",m²,20.07,453
MJD-005984,BLD-0463,"Cellcore; 85mm; HX B 13/18; under conc 301-460mm","General Construction","Miscellaneous",m²,21.5,463
MJD-005994,BLD-0473,"Cellcore; 220mm; HX B 24/32; under concrete 660-900mm","Concrete Works","Concrete Supply",m²,30.18,473
MJD-006014,BLD-0492,"EO Cellcore for cutting around piles","Groundworks","Piling",nr,9.61,492
MJD-006028,BLD-0506,"Claymaster; 50mm thk; vertical","General Construction","Miscellaneous",m²,14.16,506
MJD-006029,BLD-0507,"Claymaster; 75mm thk; vertical","General Construction","Miscellaneous",m²,15.21,507
MJD-006030,BLD-0508,"Claymaster; 100mm thk; vertical","General Construction","Miscellaneous",m²,20.05,508
MJD-006035,GEN-06035,"Builders work items","General Construction","Miscellaneous",tonne,0,0
MJD-006036,BLD-0001,"Crane foundation including casting in free issue crane anchors; max size 4 x 4 x 1m dp","Preliminaries","Lifting Equipment",nr,13654.02,1
MJD-006037,BLD-0002,"Crane foundation including casting in free issue crane anchors; max size 4 x 4 x 1.5m dp","Preliminaries","Lifting Equipment",nr,17837.86,2
MJD-006038,BLD-0003,"Crane foundation including casting in free issue crane anchors; max size 5 x 5 x 1.5m dp","Preliminaries","Lifting Equipment",nr,24092.74,3
MJD-006039,BLD-0004,"Crane foundation including casting in free issue crane anchors; max size 6 x 6 x 2m dp","Preliminaries","Lifting Equipment",nr,40223.41,4
MJD-006040,BLD-0005,"Crane foundation design","Preliminaries","Lifting Equipment",nr,1180,5
MJD-006041,BLD-0006,"Cast in crane anchors; set of 4; fix only free issue","Preliminaries","Lifting Equipment",nr,1372.8,6
MJD-006042,BLD-0007,"Crane earthing","Preliminaries","Lifting Equipment",sum,123.31,7
MJD-006043,BLD-0008,"Form crane openings in slab (bent rebar)","Concrete Works","Reinforcement",nr,671.67,8
MJD-006044,BLD-0009,"Form crane openings in slab (H16 couplers T&B 200c/s)","External Works","Paving",nr,2412.28,9
MJD-006045,BLD-0010,"Form crane openings in slab (H20 couplers T&B 100c/s)","External Works","Paving",nr,5044.46,10
MJD-006046,BLD-0011,"Form opening in slab for scaffolding (H16 couplers T&B 200c/s)","External Works","Paving",nr,6231.73,11
MJD-006047,BLD-0012,"Crane infills to slabs; max 3m x 3m","Groundworks","Filling",nr,1340.93,12
MJD-006048,BLD-0013,"Re-visit preliminaries; per week","General Construction","Miscellaneous",week,3571.86,13
MJD-006049,BLD-0014,"Infill wall logistics openings","Groundworks","Filling",nr,1005.7,14
MJD-006050,BLD-0015,"Infill temporary service hole 250 x 250","Groundworks","Filling",nr,26.82,15
